time,open,high,low,close,volume
2025-01-02,1.035186,1.03756,1.023185,1.02682,
2025-01-03,1.026821,1.030535,1.026546,1.03053,
2025-01-06,1.030535,1.043504,1.029633,1.03864,
2025-01-07,1.038637,1.043623,1.035947,1.03595,
2025-01-08,1.034554,1.03584,1.027675,1.03147,
2025-01-09,1.03147,1.032311,1.028616,1.02976,
2025-01-10,1.02976,1.031194,1.022119,1.02444,
2025-01-13,1.024443,1.025021,1.018382,1.02502,
2025-01-14,1.026525,1.030397,1.023971,1.03040,
2025-01-15,1.030684,1.035025,1.027063,1.02953,
2025-01-16,1.029527,1.031151,1.026378,1.03019,
2025-01-17,1.030195,1.032972,1.026652,1.02774,
2025-01-20,1.027739,1.042731,1.027739,1.04207,
2025-01-21,1.042068,1.043406,1.034458,1.04059,
2025-01-22,1.040594,1.045806,1.040074,1.04102,
2025-01-23,1.041016,1.042546,1.038562,1.04160,
2025-01-24,1.041602,1.051934,1.04132,1.04676,
2025-01-27,1.046759,1.053375,1.045435,1.04543,
2025-01-28,1.044506,1.045577,1.041526,1.04290,
2025-01-29,1.042905,1.044495,1.038346,1.04252,
2025-01-30,1.042525,1.046551,1.039134,1.03973,
2025-01-31,1.039728,1.041233,1.036205,1.03621,
2025-02-03,1.024779,1.032652,1.021304,1.03265,
2025-02-04,1.032738,1.03868,1.027654,1.03728,
2025-02-05,1.03728,1.043645,1.037043,1.04008,
2025-02-06,1.040085,1.040529,1.035454,1.03857,
2025-02-07,1.038573,1.040594,1.032461,1.03246,
2025-02-10,1.031162,1.033602,1.029951,1.03015,
2025-02-11,1.030153,1.035197,1.029273,1.03520,
2025-02-12,1.036495,1.039566,1.031821,1.03920,
2025-02-13,1.039199,1.044572,1.037926,1.04457,
2025-02-14,1.046167,1.05137,1.044812,1.04892,
2025-02-17,1.048922,1.050707,1.046737,1.04854,
2025-02-18,1.048537,1.048647,1.044277,1.04483,
2025-02-19,1.044834,1.046244,1.040507,1.04210,
2025-02-20,1.042101,1.047878,1.041971,1.04788,
2025-02-21,1.050056,1.050751,1.044998,1.04748,
2025-02-24,1.047482,1.052864,1.045435,1.04613,
2025-02-25,1.046134,1.051845,1.045795,1.05184,
2025-02-26,1.05241,1.052742,1.047647,1.04888,
2025-02-27,1.048878,1.048988,1.040485,1.04049,
2025-02-28,1.039512,1.042101,1.038184,1.04139,
2025-03-03,1.041385,1.050023,1.039047,1.04850,
2025-03-04,1.048504,1.055955,1.047175,1.05595,
2025-03-05,1.062699,1.078586,1.060288,1.07859,
2025-03-06,1.079494,1.085105,1.078249,1.07879,
2025-03-07,1.078795,1.088566,1.078214,1.08606,
2025-03-10,1.086059,1.087347,1.080625,1.08394,
2025-03-11,1.08394,1.093028,1.083682,1.09142,
2025-03-12,1.091417,1.093458,1.087725,1.08862,
2025-03-13,1.088625,1.089918,1.082298,1.08556,
2025-03-14,1.085564,1.091012,1.08313,1.08813,
2025-03-17,1.088127,1.092896,1.086921,1.09192,
2025-03-18,1.091918,1.095446,1.089704,1.09395,
2025-03-19,1.093948,1.094571,1.087595,1.09119,
2025-03-20,1.091191,1.091751,1.08183,1.08567,
2025-03-21,1.08567,1.08613,1.080567,1.08358,
2025-03-24,1.083576,1.085694,1.079075,1.08036,
2025-03-25,1.080357,1.083072,1.077865,1.07875,
2025-03-26,1.078749,1.080229,1.076878,1.07688,
2025-03-27,1.074206,1.081876,1.074206,1.08010,
2025-03-28,1.0801,1.084528,1.076589,1.08239,
2025-03-31,1.082392,1.084846,1.078574,1.08189,
2025-04-01,1.081888,1.083072,1.077958,1.07960,
2025-04-02,1.079599,1.087264,1.078202,1.08726,
2025-04-03,1.090869,1.11334,1.088246,1.10437,
2025-04-04,1.10437,1.11075,1.096479,1.09845,
2025-04-07,1.098454,1.10498,1.090322,1.09154,
2025-04-08,1.091536,1.099191,1.089194,1.09804,
2025-04-09,1.098044,1.10948,1.097225,1.09722,
2025-04-10,1.095206,1.12254,1.095206,1.12254,
2025-04-11,1.12578,1.14718,1.12509,1.13431,
2025-04-14,1.13431,1.14248,1.12997,1.13397,
2025-04-15,1.13397,1.13779,1.12857,1.12927,
2025-04-16,1.12927,1.13902,1.12927,1.13902,
2025-04-17,1.13968,1.13968,1.13413,1.13968,
2025-04-22,1.15128,1.15465,1.1454,1.14540,
2025-04-23,1.13513,1.14401,1.1338,1.13380,
2025-04-24,1.13273,1.13943,1.13223,1.13719,
2025-04-25,1.13719,1.13843,1.13162,1.13431,
2025-04-28,1.13431,1.14082,1.13311,1.14082,
2025-04-29,1.14091,1.14196,1.13714,1.13893,
2025-04-30,1.13893,1.13989,1.13271,1.13271,
2025-05-01,1.13249,1.1341,1.1267,1.12965,
2025-05-02,1.12965,1.13786,1.12752,1.13232,
2025-05-05,1.13232,1.13645,1.13129,1.13134,
2025-05-06,1.13134,1.13612,1.12812,1.13428,
2025-05-07,1.13428,1.13777,1.13271,1.13271,
2025-05-08,1.13062,1.13367,1.12361,1.12361,
2025-05-09,1.12242,1.12911,1.11998,1.12296,
2025-05-12,1.12296,1.12429,1.10751,1.10956,
2025-05-13,1.10956,1.11774,1.10956,1.11774,
2025-05-14,1.11856,1.12646,1.11824,1.11824,
2025-05-15,1.11819,1.12278,1.11748,1.11927,
2025-05-16,1.11927,1.12199,1.11414,1.11876,
2025-05-19,1.11876,1.1286,1.11736,1.12334,
2025-05-20,1.12334,1.12773,1.12187,1.12773,
2025-05-21,1.1288,1.13623,1.12874,1.13312,
2025-05-22,1.13312,1.13446,1.12671,1.12818,
2025-05-23,1.12818,1.13766,1.12799,1.13728,
2025-05-26,1.13728,1.14189,1.13693,1.13885,
2025-05-27,1.13885,1.1409,1.13252,1.13371,
2025-05-28,1.13371,1.13456,1.12843,1.12843,
2025-05-29,1.12337,1.13695,1.12271,1.13695,
2025-05-30,1.13784,1.13904,1.13144,1.13533,
2025-06-02,1.13533,1.14491,1.13533,1.14491,
2025-06-03,1.14534,1.14551,1.13676,1.13845,
2025-06-04,1.13845,1.14346,1.13594,1.14220,
2025-06-05,1.1422,1.14943,1.14061,1.14538,
2025-06-06,1.14538,1.14587,1.13723,1.14078,
2025-06-09,1.14078,1.14403,1.13876,1.14280,
2025-06-10,1.1428,1.14483,1.13746,1.14375,
2025-06-11,1.14375,1.1491,1.1406,1.14910,
2025-06-12,1.15093,1.16287,1.15028,1.16003,
2025-06-13,1.16003,1.16121,1.14929,1.15567,
2025-06-16,1.15567,1.16148,1.15249,1.15513,
2025-06-17,1.15513,1.15741,1.15125,1.15125,
2025-06-18,1.14826,1.153,1.14824,1.14824,
2025-06-19,1.14775,1.14869,1.14485,1.14869,
2025-06-20,1.15128,1.15346,1.14961,1.15009,
2025-06-23,1.15009,1.15517,1.14555,1.15517,
2025-06-24,1.1599,1.16359,1.15829,1.16122,
2025-06-25,1.16122,1.16314,1.1591,1.16314,
2025-06-26,1.16837,1.17434,1.16686,1.16922,
2025-06-27,1.16922,1.17509,1.16843,1.17275,
2025-06-30,1.17275,1.17716,1.17091,1.17716,
2025-07-01,1.17872,1.18303,1.17678,1.18055,
2025-07-02,1.18055,1.18103,1.17464,1.17982,
2025-07-03,1.17991,1.18107,1.17169,1.17565,
2025-07-04,1.17577,1.17877,1.17499,1.17667,
2025-07-05,1.17702,1.17702,1.17702,1.17702,
2025-07-07,1.17806,1.17902,1.16869,1.1708,
2025-07-08,1.17079,1.17651,1.16827,1.17248,
2025-07-09,1.17246,1.17291,1.16895,1.17185,
2025-07-10,1.17167,1.17495,1.16704,1.17005,
2025-07-11,1.17006,1.17144,1.16647,1.16843,
2025-07-12,1.1688,1.1688,1.1688,1.1688,
2025-07-14,1.16648,1.16985,1.16536,1.1665,
2025-07-15,1.16663,1.16927,1.15925,1.16019,
2025-07-16,1.16007,1.17227,1.15621,1.16375,
2025-07-17,1.16376,1.16423,1.15559,1.15961,
2025-07-18,1.1594,1.16731,1.15899,1.16195,
2025-07-19,1.16207,1.16207,1.16207,1.16207,
2025-07-21,1.16268,1.17168,1.16143,1.16931,
2025-07-22,1.1693,1.1761,1.16789,1.17539,
2025-07-23,1.17538,1.1775,1.17108,1.17697,
2025-07-24,1.17663,1.17885,1.17308,1.17465,
2025-07-25,1.17427,1.17608,1.17032,1.17402,
2025-07-26,1.17401,1.17409,1.17401,1.17409,
2025-07-28,1.17551,1.17701,1.15852,1.1588,
2025-07-29,1.15877,1.1599,1.15187,1.15466,
2025-07-30,1.15458,1.15725,1.13998,1.14046,
2025-07-31,1.1408,1.14614,1.14014,1.14149,
2025-08-01,1.14146,1.15977,1.13914,1.15839,
2025-08-02,1.15831,1.15904,1.15831,1.15904,
2025-08-04,1.15837,1.15905,1.15492,1.1572,
2025-08-05,1.15687,1.15888,1.15276,1.15758,
2025-08-06,1.15737,1.16687,1.1564,1.16596,
2025-08-07,1.16593,1.16989,1.16128,1.1665,
2025-08-08,1.1665,1.168,1.1628,1.16366,
2025-08-09,1.16401,1.16401,1.16401,1.16401,
2025-08-11,1.16475,1.16763,1.15896,1.16159,
2025-08-12,1.16157,1.16975,1.15986,1.16755,
2025-08-13,1.1676,1.17311,1.16664,1.17061,
2025-08-14,1.17063,1.17163,1.16304,1.16482,
2025-08-15,1.16481,1.1716,1.16455,1.16902,
2025-08-16,1.16901,1.17013,1.16901,1.17013,
2025-08-18,1.17144,1.17149,1.16563,1.16612,
2025-08-19,1.16609,1.16934,1.16385,1.16471,
2025-08-20,1.16509,1.16743,1.16215,1.16526,
2025-08-21,1.1653,1.16632,1.16006,1.16063,
2025-08-22,1.1606,1.17432,1.15823,1.17152,
2025-08-23,1.17152,1.17152,1.17152,1.17152,
2025-08-25,1.17135,1.17215,1.16029,1.16189,
2025-08-26,1.16255,1.16648,1.16027,1.16417,
2025-08-27,1.16475,1.16529,1.15744,1.16387,
2025-08-28,1.16379,1.16978,1.16274,1.16825,
2025-08-29,1.16816,1.1709,1.16505,1.1683,
2025-08-30,1.1683,1.1683,1.1683,1.1683,
2025-09-01,1.16884,1.17369,1.16862,1.17107,
2025-09-02,1.17106,1.17188,1.16103,1.16416,
2025-09-03,1.16386,1.16818,1.1608,1.16603,
2025-09-04,1.16613,1.167,1.16295,1.16488,
2025-09-05,1.16491,1.17596,1.16456,1.17108,
2025-09-06,1.17108,1.17108,1.17108,1.17108,
2025-09-08,1.1706,1.17658,1.17049,1.17627,
2025-09-09,1.1763,1.1781,1.17038,1.17085,
2025-09-10,1.17088,1.17305,1.1691,1.16951,
2025-09-11,1.16946,1.17459,1.16601,1.17339,
2025-09-12,1.17339,1.17476,1.17014,1.17328,
2025-09-13,1.17328,1.17328,1.17328,1.17328,
2025-09-15,1.17283,1.17744,1.17162,1.1761,
2025-09-16,1.1761,1.18782,1.17574,1.1867,
2025-09-17,1.18668,1.19183,1.18078,1.18128,
2025-09-18,1.18122,1.18482,1.17503,1.17859,
2025-09-19,1.17849,1.17924,1.17288,1.17442,
2025-09-20,1.17442,1.17442,1.17442,1.17442,
2025-09-22,1.17408,1.18037,1.17261,1.18034,
2025-09-23,1.18027,1.18198,1.17785,1.18152,
2025-09-24,1.18152,1.18188,1.17283,1.17375,
2025-09-25,1.17376,1.17539,1.16454,1.16653,
2025-09-26,1.16653,1.17072,1.1657,1.17009,
2025-09-27,1.17009,1.17009,1.17009,1.17009,
2025-09-29,1.17042,1.17544,1.17038,1.17266,
2025-09-30,1.17266,1.17615,1.17123,1.1733,
2025-10-01,1.17331,1.17786,1.17155,1.17237,
2025-10-02,1.17237,1.17582,1.16833,1.17153,
2025-10-03,1.17153,1.17586,1.17137,1.17384,
2025-10-04,1.17384,1.17423,1.17384,1.17423,
2025-10-06,1.17243,1.17307,1.16517,1.17107,
2025-10-07,1.17105,1.17206,1.16477,1.16502,
2025-10-08,1.16503,1.16645,1.15985,1.1628,
2025-10-09,1.16278,1.1648,1.15421,1.15595,
2025-10-10,1.15593,1.16305,1.1559,1.16126,
2025-10-11,1.16128,1.16285,1.16039,1.16131,
2025-10-13,1.15934,1.16296,1.15574,1.15662,
2025-10-14,1.15661,1.16147,1.15427,1.16055,
2025-10-15,1.16055,1.16468,1.15999,1.16445,
2025-10-16,1.16443,1.16941,1.16417,1.16889,
2025-10-17,1.16888,1.17283,1.16568,1.16706,
2025-10-18,1.16727,1.16727,1.16489,1.16508,
2025-10-20,1.16566,1.16754,1.16384,1.16409,
2025-10-21,1.1641,1.16551,1.15977,1.16006,
2025-10-22,1.16009,1.16222,1.15769,1.16058,
2025-10-23,1.16059,1.16225,1.15854,1.16158,
2025-10-24,1.16167,1.16475,1.16015,1.16321,
2025-10-25,1.16314,1.16355,1.16215,1.16246,
2025-10-27,1.16308,1.16517,1.1618,1.16473,
2025-10-28,1.16471,1.16681,1.1626,1.16521,
2025-10-29,1.16521,1.16651,1.15782,1.15992,
2025-10-30,1.15997,1.16345,1.15474,1.15648,
2025-10-31,1.15648,1.15774,1.15219,1.15248,
2025-11-01,1.15268,1.15392,1.15252,1.1535,
2025-11-03,1.15301,1.15415,1.15051,1.15192,
2025-11-04,1.15197,1.15333,1.14729,1.1479,
2025-11-05,1.14783,1.14978,1.14689,1.14857,
2025-11-06,1.14863,1.15524,1.14861,1.15446,
2025-11-07,1.15446,1.15912,1.15295,1.15592,
2025-11-08,1.15602,1.15672,1.1558,1.15661,
2025-11-10,1.15582,1.1583,1.15409,1.15612,
2025-11-11,1.15613,1.1605,1.15468,1.15843,
2025-11-12,1.15853,1.15982,1.15634,1.15867,
2025-11-13,1.15861,1.16553,1.15793,1.16356,
2025-11-14,1.16352,1.16536,1.16068,1.16183,
2025-11-15,1.16183,1.16239,1.16154,1.16154,
2025-11-17,1.1621,1.1625,1.1582,1.15843,
2025-11-18,1.1584,1.16081,1.15718,1.15861,
2025-11-19,1.15857,1.15969,1.15189,1.1521,
2025-11-20,1.15212,1.15495,1.15078,1.15376,
2025-11-21,1.15379,1.1552,1.14912,1.15139,
2025-11-22,1.15133,1.1521,1.15095,1.15125,
2025-11-24,1.15121,1.15498,1.15024,1.15276,
2025-11-25,1.15274,1.15855,1.1512,1.15851,
2025-11-26,1.15849,1.16006,1.15495,1.1594,
2025-11-27,1.15937,1.16136,1.15768,1.15958,
2025-11-28,1.15956,1.16082,1.15554,1.16032,
2025-11-29,1.1603,1.16048,1.1598,1.15993,
2025-12-01,1.15938,1.16519,1.15903,1.16087,
2025-12-02,1.16086,1.16239,1.15931,1.16239,
2025-12-03,1.16238,1.16781,1.16197,1.16739,
2025-12-04,1.16738,1.16825,1.16509,1.16528,
2025-12-05,1.16528,1.16717,1.16297,1.16435,
2025-12-06,1.16435,1.16481,1.16398,1.16431,
2025-12-08,1.1641,1.16731,1.16171,1.16398,
2025-12-09,1.16398,1.16575,1.16165,1.1628,
2025-12-10,1.16281,1.16818,1.16226,1.16791,
2025-12-11,1.16789,1.17625,1.16764,1.17413,
2025-12-12,1.17413,1.17502,1.17193,1.17408,
2025-12-13,1.1741,1.17468,1.17386,1.17402,
2025-12-15,1.17387,1.17691,1.1728,1.17496,
2025-12-16,1.17496,1.18017,1.17363,1.1758,
2025-12-17,1.17582,1.17631,1.17046,1.17447,
